"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Thu Jun 02 23:26:50 GMT 2022","Thu Jun 02 23:26:50 GMT 2022","3","","YoutubeTest","","YoutubeTest","historyDelete","historyDelete()",""
"broken","Thu Jun 02 23:26:50 GMT 2022","Thu Jun 02 23:26:50 GMT 2022","3","","YoutubeTest","","YoutubeTest","settings","settings()",""
"broken","Thu Jun 02 23:26:50 GMT 2022","Thu Jun 02 23:26:50 GMT 2022","2","","YoutubeTest","","YoutubeTest","unSubscribe","unSubscribe()",""
"broken","Thu Jun 02 23:26:50 GMT 2022","Thu Jun 02 23:26:50 GMT 2022","3","","YoutubeTest","","YoutubeTest","logout","logout()",""
"broken","Thu Jun 02 23:26:50 GMT 2022","Thu Jun 02 23:26:50 GMT 2022","2","","YoutubeTest","","YoutubeTest","history","history()",""
"broken","Thu Jun 02 23:26:50 GMT 2022","Thu Jun 02 23:26:50 GMT 2022","3","","YoutubeTest","","YoutubeTest","search","search()",""
"broken","Thu Jun 02 23:26:50 GMT 2022","Thu Jun 02 23:26:50 GMT 2022","50","","YoutubeTest","","YoutubeTest","login","login()",""
"broken","Thu Jun 02 23:26:50 GMT 2022","Thu Jun 02 23:26:50 GMT 2022","2","","YoutubeTest","","YoutubeTest","subscribe","subscribe()",""
